;Datos1;Datos2
2065;26.37602745;10.24592583
2066;27.382215;11.08554965
2067;23.65641322;5.670395802
2068;25.88964846;10.8715891
2069;23.65645521;9.762299572
2070;23.93016363;12.04022359
2071;24.58839296;7.807042044
2072;27.57693476;9.786293761
2073;22.31413583;13.01761864
2074;21.51131725;9.914039125
2075;25.38592451;8.290899578
2076;25.62235833;12.93467559
2077;26.10679667;12.25142171
2078;24.21981808;6.222687313
2079;24.66347753;10.48366874
2080;24.31683889;6.982165008
2081;26.51496932;12.31058268
2082;27.33304895;10.89785886
2083;24.09701931;10.88917073
2084;24.51842134;11.44922078
2085;27.40732494;9.651187387
2086;23.37562718;10.17201617
2087;26.30264304;8.109495338
2088;25.24265362;11.98660738
2089;27.9416722;11.71859576
2090;24.98490508;8.821342649
2091;26.33424049;10.03134844
2092;23.41385146;8.996070632
2093;25.7169203;7.179086613
2094;21.82334666;12.53922536
2095;27.55767374;9.56395795
2096;26.48173492;8.092538794
2097;21.20149935;13.309537
2098;22.63341476;10.70512492
2099;24.45667314;12.45058611
2100;25.16636236;9.512076745
2101;24.50961698;10.33018646
2102;28.89021268;9.314578919
2103;29.31528728;8.464355494
2104;23.32693997;8.858501869
2105;23.75459897;10.83308467
2106;25.39771112;11.46667514
2107;24.3871172;10.51218989
2108;26.50166324;11.11781302
2109;23.24282768;9.569978307
2110;24.9318345;11.42766602
2111;24.7695898;8.538527792
2112;26.51153675;9.42374631
2113;22.28565003;8.302421348
2114;23.72124018;8.782912864
2115;26.87291705;10.37165804
2116;25.16662124;11.85255782
2117;20.70040576;8.394881868
2118;25.53655119;8.340746739
2119;26.10116889;10.81731904
2120;22.40624055;9.309614908
2121;22.38991612;10.62952461
2122;25.12133658;10.3962368
2123;28.72288765;10.89964658
2124;21.98796462;9.071156609
2125;27.07537332;8.232573744
2126;20.91242854;11.14026125
2127;29.06589212;7.930131174
2128;24.58609902;11.71789174
2129;23.00069982;11.61315832
2130;25.8999532;10.35188093
2131;20.49792761;8.636298252
2132;25.54721144;9.856219458
2133;23.69497228;7.611441922
2134;26.75573768;10.48113084
2135;26.79476699;9.140770309
2136;24.56115956;10.34046788
2137;27.19236506;10.15879217
2138;23.29397803;9.604666444
2139;22.8843992;9.723278023
2140;24.83476808;9.696127202
2141;25.21581919;11.98310436
2142;23.92722713;9.959945434
2143;26.33877119;9.556629417
2144;23.00794129;7.956386796
2145;24.12204839;10.2900694
2146;29.14162027;11.49354591
2147;22.35969123;11.579415
2148;26.00558775;10.60276065
2149;25.90398957;9.628398011
2150;25.53057956;12.21373449
2151;22.77926164;9.714190269
2152;26.25317725;10.84191766
2153;23.24956168;11.71982491
2154;23.25927062;8.259716751
2155;28.03781837;11.99432738
2156;25.40068718;9.807417541
2157;26.39684402;9.396464991
2158;27.60478524;8.76481622
2159;23.3664299;12.16423581
2160;25.88977193;7.939788037
2161;27.31930957;9.651450259
2162;23.8692363;10.40815212
2163;26.29780373;8.426208539
2164;26.8315834;10.64913622
2165;21.79199135;8.396752926
2166;25.48112761;9.678676169
2167;23.70205217;8.421428656
2168;22.0474572;11.98381532
2169;23.79493235;7.675031431
2170;25.15072087;10.62547356
2171;28.22979009;6.749040889
2172;25.55867027;10.20512795
2173;24.48714798;12.04480372
2174;25.17703089;9.047308853
2175;26.73563099;6.050187749
2176;23.01563201;10.96569072
2177;21.01893432;13.44804631
2178;26.86986018;10.05075265
2179;24.53506518;6.463802795
2180;27.62810681;9.346669993
2181;25.37465124;9.852398487
2182;23.30720932;11.5548478
2183;25.39422489;9.105922568
2184;26.17412415;10.85308185
2185;23.51702418;8.682830438
2186;24.23347859;9.756096004
2187;26.40467949;11.83298045
2188;26.01515839;10.52775474
2189;22.16472743;10.62104947
2190;22.95112608;7.377192735
2191;27.63467351;10.021339
2192;26.94681778;8.394947448
2193;23.73559212;11.14630704
2194;28.21322033;11.31207072
2195;21.21164447;10.01427273
2196;23.00208394;10.79111267
2197;28.6471393;9.224059016
2198;23.77949839;9.086934171
2199;24.35193651;11.28856999
2200;25.36043362;11.02104392
2201;22.98828244;11.06784186
2202;22.87065029;8.858232249
2203;23.95631218;11.64977128
2204;27.64539464;9.302003701
2205;23.19688541;7.241647558
2206;24.4422864;10.54613947
2207;29.10237653;11.50317614
2208;25.73109936;10.7437666
2209;27.53136387;9.212244056
2210;27.06486397;8.895626401
2211;23.84778878;9.716398056
2212;25.77468508;11.26018522
2213;26.86574889;9.379983804
2214;25.17074379;9.394927106
2215;27.9539744;10.60949651
2216;23.72346789;9.557244271
2217;20.92840191;11.91919789
2218;26.19337174;11.49410372
2219;22.95803059;8.880893844
2220;24.27825678;9.830013268
2221;23.13510818;9.821494469
2222;28.2594663;9.255106484
2223;25.95790826;8.331343018
2224;24.71853518;8.494957113
2225;23.46588377;11.96470977
2226;22.97196633;11.48849912
2227;25.02991315;9.988894785
2228;26.05822116;8.868961644
2229;25.60904288;11.24495124
2230;24.570567;9.33652118
2231;29.40286382;10.69075082
2232;24.1664014;11.24255489
2233;26.09268649;11.25343833
2234;23.51826498;11.290019
2235;26.08451213;8.239804303
2236;27.07506761;8.582576764
2237;23.85006137;11.41006361
2238;25.33652245;7.912105988
2239;22.95935011;9.126364794
2240;27.21191205;12.3859541
2241;23.43108243;11.49639039
2242;25.34897584;11.28977343
2243;31.18009674;13.38794397
2244;24.41756865;9.112686838
2245;24.02276743;9.989110763
2246;25.69295152;11.86636775
2247;21.48280169;10.39426615
2248;23.02275741;12.97495736
2249;23.94888819;7.815498815
2250;25.25796448;9.279329391
2251;26.40807672;7.43938965
2252;24.52334328;8.085469664
2253;25.65902292;11.56244555
2254;26.49455025;9.730049315
2255;25.68170322;8.614148147
2256;23.79912202;6.191195788
2257;21.37598205;10.2586309
2258;23.42865158;11.62172346
2259;22.19877008;12.43265793
2260;23.46635469;11.41273342
2261;24.0836276;8.313118869
2262;23.13214092;10.86894867
2263;27.62219013;10.20755878
2264;26.4589063;10.48741586
2265;24.93579519;8.807672078
2266;23.27910936;8.697712081
2267;25.78281552;10.63672008
2268;25.05796266;8.384431782
2269;23.74214539;12.82381075
2270;23.22896173;10.29175802
2271;28.81445387;9.118567572
2272;26.40081059;10.48505148
2273;25.8297974;11.15674223
2274;29.33182756;9.184368465
2275;25.8942914;10.5569134
2276;26.42692561;10.9733421
2277;25.93377224;6.651750073
2278;24.98748125;10.66425437
2279;23.71230535;12.63229163
2280;23.83250545;8.069892642
2281;26.13470424;8.206217509
2282;23.71482964;8.25784788
2283;25.80818613;10.05618521
2284;24.60171271;9.864102444
2285;24.02293074;9.986701232
2286;25.18952036;9.513333463
2287;24.69572633;7.303058921
2288;21.93136265;8.734989159
2289;30.23041399;10.77493197
2290;31.88033602;9.402151085
2291;23.19832763;9.308877166
2292;23.25813767;9.606357036
2293;27.06242708;12.40476599
2294;24.40382705;11.16963518
2295;27.23030306;8.052520709
2296;26.71954806;9.205379692
2297;26.27657808;8.435842232
2298;25.14561767;11.71544519
2299;24.58396005;12.24045539
2300;25.57253902;10.10321395
2301;29.80712847;9.739579062
2302;26.1399515;11.338151
2303;24.25309897;7.792967507
2304;24.23364151;9.123807093
2305;25.58425655;9.861271969
2306;26.31763115;9.794491516
2307;22.94422369;9.952695327
2308;25.02330986;8.651751453
2309;26.74015442;8.521676704
2310;24.33833192;10.82987661
2311;24.18746607;9.373876494
2312;26.54224447;11.40762966
2313;28.5545731;8.825867337
2314;25.02150647;9.323420757
2315;25.67166235;10.05239245
2316;27.6432462;9.125852004
2317;25.25748463;10.81689177
2318;25.61794952;9.000756387
2319;23.15460422;8.335000432
2320;24.66070312;10.89969966
2321;22.29282417;9.937583278
2322;26.05529694;8.900966742
2323;22.3653332;9.362325639
2324;26.28617969;9.302633419
2325;25.28770267;7.567250834
2326;26.9782743;9.269436495
2327;23.62871697;9.579950046
2328;21.78042469;12.4549612
2329;23.84490256;11.24459706
2330;24.66619257;9.24425819
2331;26.27518377;6.807116681
2332;27.32058386;11.27370608
2333;24.22565954;10.42469663
2334;25.84925585;9.602733245
2335;27.23543194;6.718193328
2336;22.15861583;7.761829912
2337;24.9420886;11.22889642
2338;26.02733676;9.497290226
2339;24.53807306;10.12856515
2340;26.09707328;7.092642853
2341;25.96784145;11.36765778
2342;24.06233917;10.09769209
2343;25.9003921;11.85700097
2344;23.4659868;10.16069729
2345;23.13257907;9.203286482
2346;22.9989058;8.949451589
2347;25.86660566;10.96305663
2348;26.92335762;9.693591826
2349;26.62022079;8.948570174
2350;25.56792053;12.81055788
2351;25.21377034;9.759886672
2352;26.02472468;9.290466223
2353;26.31936305;10.83618203
2354;26.74677016;9.844367068
2355;23.12248868;10.91123136
2356;21.23926232;7.914364145
2357;23.5713186;11.46640271
2358;25.82197247;11.15414626
2359;22.35383767;9.327758155
2360;23.76292506;9.544039469
2361;22.80130001;9.238422923
2362;25.19230313;8.272486751
2363;23.71322794;10.67340044
2364;30.74027867;11.9692857
2365;24.16909068;12.86393069
2366;23.03248214;8.789508728
2367;25.96719339;10.58452388
2368;22.5091394;9.698496476
2369;24.13463129;13.47582301
2370;24.29114677;10.78129357
2371;28.63791741;10.94977883
2372;26.86326221;10.11604594
2373;23.24254914;10.36631931
2374;27.31266346;8.318894504
2375;25.49484339;7.170930791
2376;23.7406928;10.71925257
2377;24.76668336;7.35297315
2378;25.10223582;11.82217058
2379;28.69537784;8.067476093
2380;25.48762342;8.450268134
2381;25.05833158;9.444613984
2382;23.09250404;12.28064536
2383;23.4044117;12.04412368
2384;24.95060557;8.98273201
2385;24.65496739;9.629432418
2386;24.73705855;9.754820847
2387;22.35600585;9.727731056
2388;25.11534121;11.04953353
2389;22.5538751;10.69848741
2390;26.63010232;6.767759533
2391;29.06931244;7.102673058
2392;25.84505275;8.567851952
2393;30.30620798;8.150550818
2394;26.85953544;11.59605976
2395;24.10010048;8.564440877
2396;24.07211723;10.10144349
2397;26.72577901;10.5035468
2398;25.53407327;7.242878749
2399;27.18315276;9.553854557
2400;23.99211411;8.84749874
2401;26.91958544;12.12711141
2402;22.09794966;9.237871763
2403;23.64528418;8.009412253
2404;23.42791108;10.33765377
2405;25.3144997;10.08068342
2406;21.7382308;11.97238134
2407;26.69461347;8.699371722
2408;21.96193196;11.57386158
2409;23.01985105;8.658410981
2410;25.09514028;10.4093986
2411;22.27861082;9.436071163
2412;28.50012735;9.162109333
2413;23.30393379;9.382445095
2414;22.52723933;9.462096119
2415;24.81765271;10.65035493
2416;27.0017815;9.608425767
2417;22.55446696;9.2244411
2418;26.36517826;9.59506747
2419;24.28502567;9.228174497
2420;22.60314748;10.47229337
2421;25.69714954;8.591522457
2422;24.91947292;12.21587536
2423;22.54439552;12.79855408
2424;22.69032316;9.756467251
2425;23.85619656;11.09900803
2426;23.08238892;11.36986362
2427;22.43174032;7.252011079
2428;21.90558026;9.299287794
2429;28.34930808;11.55519596
2430;28.0998621;9.627470513
2431;30.65933862;10.53108419
2432;22.70602975;10.79519177
2433;22.84857065;9.612906683
2434;22.80730305;10.42207788
2435;23.21088761;7.714211907
2436;24.44364216;10.91973034
2437;26.11689488;12.9753228
2438;24.54418064;8.76400466
2439;26.42165397;9.701333349
2440;23.50917539;12.74222435
2441;23.39670408;8.364136286
2442;24.96076108;7.908068498
2443;25.80026152;8.401236983
2444;25.45213114;10.43672911
2445;26.69824654;11.64275087
2446;25.83901463;8.648271418
2447;24.9356653;9.605083946
2448;23.73776431;10.8662827
2449;25.5914405;10.49083034
2450;21.95151186;7.687866888
2451;26.25571788;9.479695439
2452;25.86020552;13.34758981
2453;24.79331306;9.467985104
2454;22.13513418;13.68718338
2455;23.1098446;12.26612816
2456;26.65921719;9.09578363
2457;22.022976;12.09288938
2458;24.08183641;7.111963013
2459;23.05346669;8.721273068
2460;23.50993416;13.73076955
2461;22.07827881;11.24118758
2462;21.75982746;9.604585418
2463;25.46963367;9.732027756
2464;26.67412768;11.59319752
2465;22.40341201;8.141023787
2466;25.53101714;8.61040436
2467;22.90105157;10.22347366
2468;26.25072155;9.159458808
2469;20.01269909;9.108478189
2470;26.93662014;8.747171795
2471;25.4105209;10.01105803
2472;27.51187465;10.25487765
2473;27.45343736;10.8404573
2474;23.25746055;8.734766913
2475;24.83998648;13.19255519
2476;26.93813767;7.963332032
2477;21.68438977;8.984017042
2478;26.07757341;8.728186681
2479;22.97638913;11.46380473
2480;26.32331614;9.756702544
2481;26.54845175;11.20501249
2482;26.04987998;8.4152972
2483;25.46337613;8.97232011
2484;28.85785333;9.246427817
2485;26.45145844;10.00500571
2486;25.65895227;8.614392291
2487;23.05391356;9.84370787
2488;23.58995962;9.728053624
2489;23.46345604;7.569979268
2490;22.67822307;10.49881182
2491;23.36619209;8.303857458
2492;25.38408628;8.610216549
2493;23.95110409;15.68767334
2494;25.33908296;11.92767028
2495;19.38279105;9.66831578
2496;23.40367974;12.48472554
2497;27.07416968;11.9650046
2498;28.90689641;11.04654725
2499;25.83847833;10.23325615
2500;26.8490043;9.50226243
2501;23.84452697;9.774811324
2502;28.87568918;9.773990283
2503;25.07954916;7.433091577
2504;24.12917735;8.8119811
2505;27.79792706;10.86692295
2506;26.44670772;10.52134842
2507;26.81091015;8.974848346
2508;22.88598689;10.23156617
2509;22.70705709;9.741300092
2510;24.2393904;9.862449732
2511;29.13036917;8.364117243
2512;25.03255556;10.67300417
2513;28.01519806;11.3813678
2514;24.94907895;10.382958
2515;23.08762948;10.20231603
2516;23.32685006;10.33996503
2517;28.5335553;10.16416254
2518;27.14025702;7.617070808
2519;25.93931976;12.75076964
2520;22.90776682;10.86278951
2521;23.87582101;10.12367601
2522;21.51763212;9.969641098
2523;25.30076281;11.16285219
2524;25.7609185;10.97182437
2525;23.76073353;10.23421422
2526;24.19833461;7.690782562
2527;24.93034287;11.74572787
2528;23.26939163;11.20944978
2529;26.17601989;12.95035684
2530;28.90869562;9.283677597
2531;24.64270068;11.21446545
2532;27.67232741;10.19495494
2533;19.70868437;11.30346685
2534;24.13919279;9.71550415
2535;24.95669088;9.689064269
2536;30.07351711;10.32960934
2537;25.92945213;7.898123222
2538;26.05920458;9.669347402
2539;26.74687178;8.788065412
2540;25.63282695;8.885661772
2541;22.44419979;8.604334739
2542;26.29134216;10.30887037
2543;28.78952595;12.5381606
2544;24.05081569;10.59675151
2545;23.14874733;10.61670234
2546;28.46621654;10.53003006
2547;26.28424695;7.246544211
2548;26.66713415;8.174153972
2549;24.00583115;9.514448609
2550;26.00050237;11.49984863
2551;23.76760421;12.62944904
2552;25.2090726;9.610748446
2553;22.47175385;11.90157518
2554;23.73721294;8.807798591
2555;23.5263232;10.78812796
2556;24.19581126;12.02592048
2557;26.77395597;9.563892859
2558;24.43833287;10.43720218
2559;25.54895335;9.056019632
2560;25.3857614;8.832858664
2561;26.5042038;8.563931382
2562;20.44425476;12.30018222
2563;25.03134977;11.44093585
2564;24.56280218;10.89663774
2565;24.00230242;9.500110802
2566;23.09803505;11.4805768
2567;28.09931358;7.377111209
2568;22.79007039;9.581682967
2569;22.46158865;11.00018691
2570;24.33580814;10.18069933
2571;23.79790843;9.358693329
2572;26.20061597;11.28971205
2573;23.59686424;7.463327478
2574;24.77428352;12.09051642
2575;25.49528426;9.412764222
2576;23.82667355;10.13032404
2577;23.13933804;9.710968621
2578;26.00517088;8.638300249
2579;22.44693493;10.69259387
2580;29.11685739;8.814002312
2581;25.52092951;11.94654354
2582;28.31396783;10.04592696
2583;19.66384144;10.39185251
2584;26.20638388;13.59013311
2585;23.99513164;9.20900946
2586;25.10668628;9.261296985
2587;24.26902829;11.99780464
2588;28.84174437;11.62145258
2589;22.95804741;11.18982721
2590;22.06251207;8.911091597
2591;27.24666631;10.47376438
2592;27.52795477;11.40030955
2593;26.00188846;11.03295094
2594;21.64258439;8.664354471
2595;23.78509672;8.826731521
2596;23.39762558;12.47340706
2597;26.16364482;10.62493868
2598;25.25282688;9.062619226
2599;27.42607453;7.661219238
2600;22.22102319;9.408060883
2601;27.53101202;10.85194234
2602;25.50931907;6.819488549
2603;26.64682438;9.213254225
2604;25.06202264;9.47844462
2605;26.2898007;8.538128364
2606;23.57291511;11.52744528
2607;26.92946799;10.07182982
2608;27.05842081;8.819422597
2609;24.79449531;9.720950799
2610;25.96840907;11.7743207
2611;24.02693454;10.68159471
2612;26.14597109;10.15748642
2613;22.65751841;10.9153049
2614;27.34616783;9.084170464
2615;24.33177234;9.541149771
2616;27.14669713;10.20588454
2617;23.77273433;11.50814969
2618;23.11133671;10.53183176
2619;24.58358363;10.97940437
2620;23.27737664;10.38373338
2621;27.81877404;11.94280644
2622;23.73727892;12.46262953
2623;26.61928835;6.556275396
2624;24.20188761;11.46166645
2625;26.79539453;9.933536562
2626;22.79723929;10.0401756
2627;24.92231434;7.596844199
2628;28.26137703;9.865187389
2629;26.44995231;7.886245494
2630;22.82525503;10.58486407
2631;27.05123884;8.767171706
2632;21.54696183;9.091475789
2633;23.72985877;9.89216494
2634;24.84208309;9.056571779
2635;27.74939857;10.83098695
2636;22.21707115;8.722572965
2637;27.20706915;10.51088548
2638;23.51527245;12.52173807
2639;21.5999144;10.39163676
2640;22.18602327;9.564557213
2641;25.98706941;10.68984427
2642;28.4157661;9.377221747
2643;27.17755725;10.87211682
2644;25.58433581;10.01993714
2645;26.71066264;11.43247609
2646;26.34324281;10.23626051
2647;22.72390953;8.377997498
2648;23.47503481;11.82863504
2649;26.20107494;14.05834601
2650;23.63582706;10.28167369
2651;23.25296972;11.78911301
2652;25.74687912;10.60091952
2653;24.0174999;9.56660897
2654;26.25222277;14.017831
2655;26.17554709;10.53357247
2656;26.39044964;11.60075709
2657;28.14429008;10.86918203
2658;22.04668148;8.066352779
2659;26.4102178;7.726644995
2660;25.79018182;11.1011428
2661;26.25950213;9.908102905
2662;23.74865836;10.38642371
2663;25.25140854;8.161152129
2664;23.87082277;7.075374164
2665;26.8104398;11.18436296
2666;23.27129722;7.669482245
2667;26.1487758;7.835993269
2668;24.14722212;11.00832376
2669;23.56647022;13.38664968
2670;25.47293924;11.24772887
2671;28.07998188;7.584004066
2672;23.26765074;12.52548426
2673;23.13194169;11.61461031
2674;26.04015299;9.517078316
2675;22.78489528;10.31744882
2676;23.31625437;9.075870059
2677;24.28738892;13.08379804
2678;24.95471598;11.10067524
2679;26.93285477;8.428971797
2680;24.61754104;8.040837314
2681;22.21988377;10.32704093
2682;26.3170475;9.724733333
2683;28.47762868;7.720676759
2684;26.88237329;10.88660349
2685;22.60277564;14.24378299
2686;23.39337528;8.686035338
2687;27.73164711;8.740492307
2688;23.05946245;11.91508791
2689;29.6344341;8.61879439
2690;20.05676078;10.4780314
2691;24.49500697;9.040432031
2692;23.02926489;10.03002669
2693;25.86603499;12.01238631
2694;26.31154092;10.30633723
2695;24.17724541;10.30230762
2696;24.85597475;8.862954286
2697;23.89345779;10.62770525
2698;24.79655233;7.036524666
2699;24.54270474;10.24393643
2700;26.48135105;11.66597026
2701;25.94678712;9.278778889
2702;25.55065447;9.862463504
2703;25.2928441;9.805448531
2704;26.89005791;13.06153867
2705;24.42386309;12.07391844
2706;23.73883541;11.25186571
2707;25.42458575;9.077151061
2708;24.57310479;11.08859637
2709;22.11204285;12.1090749
2710;23.51436982;11.58789008
2711;23.22696789;9.060461829
2712;24.01877496;6.187999437
2713;25.84345024;9.512256681
2714;27.21381308;10.41623014
2715;24.15411683;7.55113218
2716;24.70965062;9.295496077
2717;22.94707928;6.82686512
2718;27.89886392;7.564074117
2719;24.36162427;10.24151986
2720;25.45409031;12.21842442
2721;24.54360102;11.80133661
2722;26.38200935;11.29309558
2723;25.13875213;10.60367756
2724;23.49037314;9.601484283
2725;21.04552612;9.581468375
2726;23.77402776;9.05288406
2727;22.56309131;11.01056851
2728;24.33522242;9.813325342
2729;23.38113942;12.34391372
2730;30.41213702;11.42613848
2731;24.30095644;9.905617508
2732;24.07018743;9.669991456
2733;27.09781713;10.50499718
2734;25.03543829;10.79341009
2735;23.27323613;11.95751994
2736;20.39528555;10.56408125
2737;23.40957194;9.948143394
2738;25.70930018;8.85475651
2739;25.70161884;7.827526217
2740;22.26168002;11.15959376
2741;28.97671201;10.29884079
2742;21.17746515;11.85328735
2743;24.53708702;9.749094357
2744;25.98478358;11.95680592
2745;24.90118975;8.871911569
2746;24.49276454;6.183615115
2747;25.00581899;11.59207245
2748;25.54493544;8.8186816
2749;25.8083898;12.88935226
2750;24.69922524;10.97135918
2751;23.9600581;10.5938696
2752;24.09188556;12.39258448
2753;24.50811516;8.57527948
2754;28.34852362;10.01925885
2755;26.69589059;7.584502122
2756;24.41564547;8.732594734
2757;22.83622981;11.8575479
2758;25.08971409;9.655430439
2759;26.48460778;6.346217433
2760;25.25897459;8.830676501
2761;21.56837082;9.769347387
2762;29.96104925;8.070954759
2763;22.23711276;10.39192994
2764;23.68447232;10.26541001
2765;27.15111632;10.6664049
2766;22.69713861;7.885305161
2767;24.01011297;11.2104338
2768;25.47960968;8.809027746
2769;24.60942631;10.46444174
2770;25.11939006;9.885463244
2771;26.8707788;9.414674713
2772;23.09797842;10.42842272
2773;25.97030166;7.401400399
2774;24.58770913;8.949218631
2775;23.95146875;9.219527673
2776;27.01105809;7.489099637
2777;26.69628342;9.397858048
2778;24.21565451;8.538744828
2779;25.60160156;10.87048935
2780;27.54536908;11.19973115
2781;25.88910797;8.604044142
2782;29.23130505;9.23280327
2783;24.98580219;9.709684756
2784;27.05405544;10.82994793
2785;21.64001606;13.14363808
2786;25.57817112;10.42959314
2787;22.93748801;7.040199888
2788;26.92650505;10.6586247
2789;28.18927863;9.805696253
2790;24.45482729;9.221388517
2791;23.51003383;12.88741538
2792;26.05221715;10.13119249
2793;25.32000326;11.93331629
2794;25.39935437;10.6901437
2795;24.47106746;12.44380649
2796;24.35175771;7.367302227
2797;25.5370534;8.439250171
2798;23.53618101;8.220868557
2799;25.06255791;11.05674525
2800;24.06579923;10.56171274
2801;26.19289166;8.955525425
2802;24.67621579;8.849071468
2803;20.84532111;8.047551721
2804;26.08282067;11.02300416
2805;26.07536075;15.61327516
2806;26.00941675;10.81397422
2807;24.39164805;11.18137547
2808;26.21081354;7.890287534
2809;25.07736686;7.489407365
2810;24.15857402;9.756535749
2811;23.72695181;10.26506135
2812;24.42657776;12.516
2813;24.65710818;10.06264618
2814;20.96394607;9.498503981
2815;23.91058166;9.874614698
2816;24.33561667;7.22850401
2817;24.04111567;9.832142786
2818;27.92104364;9.263323014
2819;26.61540965;11.22345666
2820;27.14090916;7.682539314
2821;21.83787729;8.579603682
2822;22.66794239;8.055981426
2823;23.34766849;7.892258183
2824;24.28261203;8.64671419
2825;27.60252726;9.594163701
2826;26.20139689;8.495487009
2827;24.64299971;11.02866208
2828;25.54873984;9.707878049
2829;25.1365008;10.53218056
2830;27.03588838;8.381090866
2831;23.90805935;11.5624889
2832;20.52357164;13.16979994
2833;28.84315713;10.18241135
2834;24.79326556;10.8545991
2835;24.95888311;8.971369889
2836;25.03371728;10.0582281
2837;24.98945571;11.28732374
2838;21.70100427;11.83727047
2839;24.39016645;6.732243856
2840;25.36127464;9.82868767
2841;21.68625424;10.04039986
2842;31.37506821;10.34877515
2843;23.61641613;8.311110497
2844;27.57477782;13.22172439
2845;21.78828075;10.20276549
2846;26.23578694;12.29966348
2847;26.93767238;6.574245484
2848;26.76998195;9.784053534
2849;21.11642771;13.24270355
2850;27.64094918;11.38876282
2851;25.98117151;8.006078215
2852;21.85694156;9.601008637
2853;31.66053456;10.55722606
2854;26.24663736;7.606120349
2855;24.20538234;8.476362293
2856;24.35225039;8.963487792
2857;26.73637282;12.32465135
2858;25.31396738;9.168299348
2859;22.79722986;10.79182404
2860;25.25461965;10.75501
2861;25.07455232;10.70910037
2862;25.12495888;11.16795404
2863;22.20356283;12.75090009
2864;28.0701699;7.465842637
2865;24.25612937;8.484579899
2866;25.89972697;11.12460325
2867;25.73631099;11.9594349
2868;23.57064307;9.467431487
2869;22.3751955;10.44393994
2870;25.68567774;8.350196921
2871;25.25081147;12.43367064
2872;23.5454489;7.55796774
2873;22.5975316;10.91854453
2874;25.36640453;11.06017827
2875;27.8151494;10.98316213
2876;24.87692394;8.271568104
2877;26.48662995;9.4296377
2878;24.25317185;9.721981405
2879;26.32911036;9.582423499
2880;21.9255471;9.746279113
2881;28.12901498;10.21966899
2882;25.59531407;10.28283973
2883;26.20160674;11.81830242
2884;26.47104544;11.20559803
2885;22.34811582;8.421929406
2886;25.8746463;8.025071084
2887;22.66112802;10.29888829
2888;24.74126909;7.072479309
2889;25.87461287;7.110875007
2890;24.80433754;12.9021087
2891;23.50380865;8.249070394
2892;23.79812639;11.43488761
2893;23.89009054;12.2395411
2894;20.81171734;11.13176851
2895;26.42241248;10.31363451
2896;25.39699104;10.56513105
2897;23.63427568;12.46942836
2898;22.09505106;13.79722454
2899;27.38574758;11.99274404
2900;23.41820103;10.35573104
2901;24.35381911;10.16690251
2902;24.01141149;13.67398455
2903;23.61372524;10.60323316
2904;23.81244289;12.60906002
2905;23.79341875;10.36229311
2906;26.88553758;6.653114939
2907;25.2464979;9.292114555
2908;28.50963752;9.476295023
2909;21.87187535;9.793942191
2910;28.5258419;9.515256174
2911;20.98631808;10.03916947
2912;26.38978674;6.620887332
2913;27.49896163;11.0849944
2914;24.82555563;8.642971585
2915;25.22400668;8.717132062
2916;23.32656889;11.48458029
2917;26.5710869;11.41632068
2918;22.22820495;8.132386801
2919;23.30453737;12.48545214
2920;24.39868968;10.62511025
2921;22.17842795;10.98944087
2922;23.75940758;8.72893763
2923;30.14342718;9.778452593
2924;28.09238767;13.80190677
2925;22.1580489;10.45671477
2926;26.12951606;9.239809379
2927;26.27363825;11.26457139
2928;25.73452955;10.53482106
2929;27.04192532;9.200047972
2930;21.96391171;7.848546449
2931;24.04136353;11.2803831
2932;22.28374792;9.076971229
2933;23.51663876;11.76337398
2934;26.35803242;9.423601814
2935;25.59181222;10.57015887
2936;26.3941153;10.6016036
2937;25.81459469;9.346126291
2938;26.76074046;7.785878908
2939;23.93843899;11.01104752
2940;26.73148485;6.74633532
2941;22.31221849;8.017318906
2942;26.89516038;12.31807224
2943;27.56728327;10.35380945
2944;25.29677629;11.0208496
2945;23.60565631;8.840894714
2946;27.48647681;9.246807596
2947;23.86597097;10.54827034
2948;27.53492747;12.31645964
2949;26.14469954;10.57189872
2950;25.70379538;13.31708509
2951;28.04288936;11.16536085
2952;23.11117471;10.40311848
2953;23.91528023;7.467257228
2954;26.61249303;8.526299636
2955;22.83846777;9.168945337
2956;24.22932494;8.406761179
2957;25.7158251;10.37424196
2958;23.69919657;11.53751032
2959;24.75845574;8.984890154
2960;24.08617515;11.50052179
2961;25.73155884;9.740122004
2962;24.58216414;12.13109342
2963;23.5273085;11.99043119
2964;22.28317419;9.180748858
2965;25.85231896;9.598784528
2966;24.50869793;9.20331361
2967;25.65889543;10.11284216
2968;23.88012293;7.038697198
2969;23.36287773;11.33170528
2970;25.04335207;8.892995211
2971;30.32538397;9.084415794
2972;26.95966268;10.04210478
2973;25.50736856;10.78969871
2974;26.91726707;11.69037816
2975;23.37780056;8.850923959
2976;26.04778073;9.018212558
2977;24.97264138;9.631465876
2978;27.11096029;9.355375405
2979;25.40662049;11.01353759
2980;21.57426866;9.364934008
2981;29.27217096;10.25305648
2982;23.02110245;9.435313306
2983;28.9712027;8.410362434
2984;27.18741193;9.000170538
2985;28.54455981;11.35625588
2986;23.59840578;8.892814416
2987;25.61777616;9.731101619
2988;25.59785595;13.71075263
2989;26.69752846;10.65962489
2990;24.29615523;11.20450256
2991;26.37611699;7.965416859
2992;24.12375661;8.634324518
2993;25.9872198;9.887201406
2994;25.08604551;8.584055575
2995;21.1239083;10.00565306
2996;24.19137708;11.50303248
2997;28.43154983;8.542009298
